,image,char,font_name,Raleway,Open Sans,Roboto,Ubuntu Mono,Michroma,Alex Brush,Russo One
16367,empty+street_13.jpg_0,d,Roboto,0,0,1,0,0,0,0
16368,empty+street_13.jpg_0,f,Russo One,0,0,0,0,0,0,1
16369,empty+street_13.jpg_0,o,Russo One,0,0,0,0,0,0,1
16370,empty+street_13.jpg_0,r,Russo One,0,0,0,0,0,0,1
16371,empty+street_13.jpg_0,t,Russo One,0,0,0,0,0,0,1
16372,empty+street_13.jpg_0,h,Russo One,0,0,0,0,0,0,1
16373,empty+street_13.jpg_0,a,Russo One,0,0,0,0,0,0,1
16374,empty+street_13.jpg_0,t,Russo One,0,0,0,0,0,0,1
16375,empty+street_13.jpg_0,G,Ubuntu Mono,0,0,0,1,0,0,0
16376,empty+street_13.jpg_0,M,Ubuntu Mono,0,0,0,1,0,0,0
16377,empty+street_13.jpg_0,T,Ubuntu Mono,0,0,0,1,0,0,0
16378,empty+street_13.jpg_1,o,Russo One,0,0,0,0,0,0,1
16379,empty+street_13.jpg_1,n,Russo One,0,0,0,0,0,0,1
16380,empty+street_13.jpg_1,e,Russo One,0,0,0,0,0,0,1
16381,empty+street_13.jpg_1,-,Ubuntu Mono,0,0,0,1,0,0,0
16382,empty+street_13.jpg_1,4,Ubuntu Mono,0,0,0,1,0,0,0
16383,empty+street_13.jpg_1,2,Ubuntu Mono,0,0,0,1,0,0,0
16384,empty+street_13.jpg_1,t,Ubuntu Mono,0,0,0,1,0,0,0
16385,empty+street_13.jpg_1,h,Ubuntu Mono,0,0,0,1,0,0,0
16386,empty+street_13.jpg_1,e,Ubuntu Mono,0,0,0,1,0,0,0
16387,empty+street_13.jpg_1,t,Roboto,0,0,1,0,0,0,0
16388,empty+street_13.jpg_1,h,Roboto,0,0,1,0,0,0,0
16389,empty+street_13.jpg_1,e,Roboto,0,0,1,0,0,0,0
16390,empty+street_13.jpg_1,t,Russo One,0,0,0,0,0,0,1
16391,empty+street_13.jpg_1,h,Russo One,0,0,0,0,0,0,1
16392,empty+street_13.jpg_1,e,Russo One,0,0,0,0,0,0,1
16393,empty+street_13.jpg_1,R,Raleway,1,0,0,0,0,0,0
16394,empty+street_13.jpg_1,u,Raleway,1,0,0,0,0,0,0
16395,empty+street_13.jpg_1,s,Raleway,1,0,0,0,0,0,0
16396,empty+street_13.jpg_1,s,Raleway,1,0,0,0,0,0,0
16397,empty+street_13.jpg_1,o,Raleway,1,0,0,0,0,0,0
16398,empty+street_13.jpg_1,t,Raleway,1,0,0,0,0,0,0
16399,empty+street_13.jpg_1,t,Raleway,1,0,0,0,0,0,0
16400,empty+street_13.jpg_1,o,Raleway,1,0,0,0,0,0,0
16401,empty+street_13.jpg_1,),Raleway,1,0,0,0,0,0,0
16402,empty+street_13.jpg_1,t,Open Sans,0,1,0,0,0,0,0
16403,empty+street_13.jpg_1,a,Open Sans,0,1,0,0,0,0,0
16404,empty+street_13.jpg_1,n,Open Sans,0,1,0,0,0,0,0
16405,empty+street_13.jpg_1,k,Open Sans,0,1,0,0,0,0,0
16406,empty+street_13.jpg_1,R,Open Sans,0,1,0,0,0,0,0
16407,empty+street_13.jpg_1,e,Open Sans,0,1,0,0,0,0,0
16408,empty+street_13.jpg_1,:,Open Sans,0,1,0,0,0,0,0
16409,empty+street_13.jpg_1,T,Open Sans,0,1,0,0,0,0,0
16410,empty+street_13.jpg_1,h,Open Sans,0,1,0,0,0,0,0
16411,empty+street_13.jpg_1,e,Open Sans,0,1,0,0,0,0,0
16412,empty+street_13.jpg_1,R,Ubuntu Mono,0,0,0,1,0,0,0
16413,empty+street_13.jpg_1,e,Ubuntu Mono,0,0,0,1,0,0,0
16414,empty+street_13.jpg_1,:,Ubuntu Mono,0,0,0,1,0,0,0
16415,empty+street_13.jpg_1,1,Ubuntu Mono,0,0,0,1,0,0,0
16416,empty+street_13.jpg_1,9,Ubuntu Mono,0,0,0,1,0,0,0
16417,empty+street_13.jpg_1,8,Ubuntu Mono,0,0,0,1,0,0,0
16418,empty+street_13.jpg_1,5,Ubuntu Mono,0,0,0,1,0,0,0
16419,empty+street_13.jpg_1,),Ubuntu Mono,0,0,0,1,0,0,0
16420,empty+street_13.jpg_1,],Ubuntu Mono,0,0,0,1,0,0,0
16421,empty+street_13.jpg_1,a,Alex Brush,0,0,0,0,0,1,0
16422,empty+street_13.jpg_1,r,Alex Brush,0,0,0,0,0,1,0
16423,empty+street_13.jpg_1,e,Alex Brush,0,0,0,0,0,1,0
16424,empty+street_13.jpg_1,(,Open Sans,0,1,0,0,0,0,0
16425,empty+street_13.jpg_1,S,Open Sans,0,1,0,0,0,0,0
16426,empty+street_13.jpg_1,u,Open Sans,0,1,0,0,0,0,0
16427,empty+street_13.jpg_1,s,Open Sans,0,1,0,0,0,0,0
16428,empty+street_13.jpg_1,a,Open Sans,0,1,0,0,0,0,0
16429,empty+street_13.jpg_1,n,Open Sans,0,1,0,0,0,0,0
16430,empty+street_2.jpg_0,w,Roboto,0,0,1,0,0,0,0
16431,empty+street_2.jpg_0,i,Roboto,0,0,1,0,0,0,0
16432,empty+street_2.jpg_0,t,Roboto,0,0,1,0,0,0,0
16433,empty+street_2.jpg_0,h,Roboto,0,0,1,0,0,0,0
16434,empty+street_2.jpg_0,R,Russo One,0,0,0,0,0,0,1
16435,empty+street_2.jpg_0,e,Russo One,0,0,0,0,0,0,1
16436,empty+street_2.jpg_0,:,Russo One,0,0,0,0,0,0,1
16437,empty+street_2.jpg_1,k,Roboto,0,0,1,0,0,0,0
16438,empty+street_2.jpg_1,e,Roboto,0,0,1,0,0,0,0
16439,empty+street_2.jpg_1,y,Roboto,0,0,1,0,0,0,0
16440,empty+street_2.jpg_1,c,Russo One,0,0,0,0,0,0,1
16441,empty+street_2.jpg_1,h,Russo One,0,0,0,0,0,0,1
16442,empty+street_2.jpg_1,i,Russo One,0,0,0,0,0,0,1
16443,empty+street_2.jpg_1,p,Russo One,0,0,0,0,0,0,1
16444,empty+street_26.jpg_0,R,Raleway,1,0,0,0,0,0,0
16445,empty+street_26.jpg_0,u,Raleway,1,0,0,0,0,0,0
16446,empty+street_26.jpg_0,s,Raleway,1,0,0,0,0,0,0
16447,empty+street_26.jpg_0,h,Raleway,1,0,0,0,0,0,0
16448,empty+street_26.jpg_0,A,Russo One,0,0,0,0,0,0,1
16449,empty+street_26.jpg_0,p,Russo One,0,0,0,0,0,0,1
16450,empty+street_26.jpg_0,r,Russo One,0,0,0,0,0,0,1
16451,empty+street_26.jpg_0,p,Open Sans,0,1,0,0,0,0,0
16452,empty+street_26.jpg_0,a,Open Sans,0,1,0,0,0,0,0
16453,empty+street_26.jpg_0,c,Open Sans,0,1,0,0,0,0,0
16454,empty+street_26.jpg_0,e,Open Sans,0,1,0,0,0,0,0
16455,empty+street_26.jpg_0,",",Open Sans,0,1,0,0,0,0,0
16456,empty+street_26.jpg_0,f,Alex Brush,0,0,0,0,0,1,0
16457,empty+street_26.jpg_0,o,Alex Brush,0,0,0,0,0,1,0
16458,empty+street_26.jpg_0,r,Alex Brush,0,0,0,0,0,1,0
16459,empty+street_26.jpg_0,i,Ubuntu Mono,0,0,0,1,0,0,0
16460,empty+street_26.jpg_0,t,Ubuntu Mono,0,0,0,1,0,0,0
16461,empty+street_26.jpg_0,.,Ubuntu Mono,0,0,0,1,0,0,0
16462,empty+street_27.jpg_0,u,Michroma,0,0,0,0,1,0,0
16463,empty+street_27.jpg_0,s,Michroma,0,0,0,0,1,0,0
16464,empty+street_27.jpg_0,a,Michroma,0,0,0,0,1,0,0
16465,empty+street_27.jpg_0,O,Raleway,1,0,0,0,0,0,0
16466,empty+street_27.jpg_0,r,Raleway,1,0,0,0,0,0,0
16467,empty+street_27.jpg_0,g,Raleway,1,0,0,0,0,0,0
16468,empty+street_27.jpg_0,a,Raleway,1,0,0,0,0,0,0
16469,empty+street_27.jpg_0,n,Raleway,1,0,0,0,0,0,0
16470,empty+street_27.jpg_0,i,Raleway,1,0,0,0,0,0,0
16471,empty+street_27.jpg_0,z,Raleway,1,0,0,0,0,0,0
16472,empty+street_27.jpg_0,a,Raleway,1,0,0,0,0,0,0
16473,empty+street_27.jpg_0,t,Raleway,1,0,0,0,0,0,0
16474,empty+street_27.jpg_0,i,Raleway,1,0,0,0,0,0,0
16475,empty+street_27.jpg_0,o,Raleway,1,0,0,0,0,0,0
16476,empty+street_27.jpg_0,n,Raleway,1,0,0,0,0,0,0
16477,empty+street_27.jpg_0,:,Raleway,1,0,0,0,0,0,0
16478,empty+street_27.jpg_0,d,Ubuntu Mono,0,0,0,1,0,0,0
16479,empty+street_27.jpg_0,a,Ubuntu Mono,0,0,0,1,0,0,0
16480,empty+street_27.jpg_0,t,Ubuntu Mono,0,0,0,1,0,0,0
16481,empty+street_27.jpg_0,e,Ubuntu Mono,0,0,0,1,0,0,0
16482,empty+street_27.jpg_0,t,Open Sans,0,1,0,0,0,0,0
16483,empty+street_27.jpg_0,u,Open Sans,0,1,0,0,0,0,0
16484,empty+street_27.jpg_0,b,Open Sans,0,1,0,0,0,0,0
16485,empty+street_27.jpg_0,e,Open Sans,0,1,0,0,0,0,0
16486,empty+street_27.jpg_0,s,Roboto,0,0,1,0,0,0,0
16487,empty+street_27.jpg_0,u,Roboto,0,0,1,0,0,0,0
16488,empty+street_27.jpg_0,c,Roboto,0,0,1,0,0,0,0
16489,empty+street_27.jpg_0,h,Roboto,0,0,1,0,0,0,0
16490,empty+street_27.jpg_0,T,Open Sans,0,1,0,0,0,0,0
16491,empty+street_27.jpg_0,h,Open Sans,0,1,0,0,0,0,0
16492,empty+street_27.jpg_0,i,Open Sans,0,1,0,0,0,0,0
16493,empty+street_27.jpg_0,s,Open Sans,0,1,0,0,0,0,0
16494,empty+street_27.jpg_1,c,Roboto,0,0,1,0,0,0,0
16495,empty+street_27.jpg_1,l,Roboto,0,0,1,0,0,0,0
16496,empty+street_27.jpg_1,i,Roboto,0,0,1,0,0,0,0
16497,empty+street_27.jpg_1,e,Roboto,0,0,1,0,0,0,0
16498,empty+street_27.jpg_1,n,Roboto,0,0,1,0,0,0,0
16499,empty+street_27.jpg_1,t,Roboto,0,0,1,0,0,0,0
16500,empty+street_27.jpg_1,t,Russo One,0,0,0,0,0,0,1
16501,empty+street_27.jpg_1,h,Russo One,0,0,0,0,0,0,1
16502,empty+street_27.jpg_1,e,Russo One,0,0,0,0,0,0,1
16503,empty+street_27.jpg_1,f,Russo One,0,0,0,0,0,0,1
16504,empty+street_27.jpg_1,o,Russo One,0,0,0,0,0,0,1
16505,empty+street_27.jpg_1,r,Russo One,0,0,0,0,0,0,1
16506,empty+street_27.jpg_1,I,Russo One,0,0,0,0,0,0,1
16507,empty+street_27.jpg_1,s,Russo One,0,0,0,0,0,0,1
16508,empty+street_27.jpg_1,n,Russo One,0,0,0,0,0,0,1
16509,empty+street_27.jpg_1,',Russo One,0,0,0,0,0,0,1
16510,empty+street_27.jpg_1,t,Russo One,0,0,0,0,0,0,1
16511,empty+street_27.jpg_1,A,Open Sans,0,1,0,0,0,0,0
16512,empty+street_27.jpg_1,p,Open Sans,0,1,0,0,0,0,0
16513,empty+street_27.jpg_1,r,Open Sans,0,1,0,0,0,0,0
16514,empty+street_27.jpg_1,8,Open Sans,0,1,0,0,0,0,0
16515,empty+street_27.jpg_1,.,Open Sans,0,1,0,0,0,0,0
16516,empty+street_27.jpg_1,1,Open Sans,0,1,0,0,0,0,0
16517,empty+street_27.jpg_1,f,Open Sans,0,1,0,0,0,0,0
16518,empty+street_27.jpg_1,r,Open Sans,0,1,0,0,0,0,0
16519,empty+street_27.jpg_1,o,Open Sans,0,1,0,0,0,0,0
16520,empty+street_27.jpg_1,m,Open Sans,0,1,0,0,0,0,0
16521,empty+street_29.jpg_0,a,Open Sans,0,1,0,0,0,0,0
16522,empty+street_29.jpg_0,n,Open Sans,0,1,0,0,0,0,0
16523,empty+street_29.jpg_0,d,Open Sans,0,1,0,0,0,0,0
16524,empty+street_29.jpg_1,A,Roboto,0,0,1,0,0,0,0
16525,empty+street_29.jpg_1,p,Roboto,0,0,1,0,0,0,0
16526,empty+street_29.jpg_1,r,Roboto,0,0,1,0,0,0,0
16527,empty+street_29.jpg_1,s,Michroma,0,0,0,0,1,0,0
16528,empty+street_29.jpg_1,a,Michroma,0,0,0,0,1,0,0
16529,empty+street_29.jpg_1,m,Michroma,0,0,0,0,1,0,0
16530,empty+street_29.jpg_1,e,Michroma,0,0,0,0,1,0,0
16531,empty+street_29.jpg_1,C,Alex Brush,0,0,0,0,0,1,0
16532,empty+street_29.jpg_1,o,Alex Brush,0,0,0,0,0,1,0
16533,empty+street_29.jpg_1,l,Alex Brush,0,0,0,0,0,1,0
16534,empty+street_29.jpg_1,o,Alex Brush,0,0,0,0,0,1,0
16535,empty+street_29.jpg_1,r,Alex Brush,0,0,0,0,0,1,0
16536,empty+street_29.jpg_1,t,Open Sans,0,1,0,0,0,0,0
16537,empty+street_29.jpg_1,h,Open Sans,0,1,0,0,0,0,0
16538,empty+street_29.jpg_1,e,Open Sans,0,1,0,0,0,0,0
16539,empty+street_29.jpg_1,y,Ubuntu Mono,0,0,0,1,0,0,0
16540,empty+street_29.jpg_1,o,Ubuntu Mono,0,0,0,1,0,0,0
16541,empty+street_29.jpg_1,u,Ubuntu Mono,0,0,0,1,0,0,0
16542,empty+street_29.jpg_1,r,Ubuntu Mono,0,0,0,1,0,0,0
16543,empty+street_29.jpg_1,t,Michroma,0,0,0,0,1,0,0
16544,empty+street_29.jpg_1,h,Michroma,0,0,0,0,1,0,0
16545,empty+street_29.jpg_1,a,Michroma,0,0,0,0,1,0,0
16546,empty+street_29.jpg_1,t,Michroma,0,0,0,0,1,0,0
16547,empty+street_29.jpg_1,k,Raleway,1,0,0,0,0,0,0
16548,empty+street_29.jpg_1,n,Raleway,1,0,0,0,0,0,0
16549,empty+street_29.jpg_1,o,Raleway,1,0,0,0,0,0,0
16550,empty+street_29.jpg_1,w,Raleway,1,0,0,0,0,0,0
16551,eric+clapton_118.jpg_0,G,Roboto,0,0,1,0,0,0,0
16552,eric+clapton_118.jpg_0,M,Roboto,0,0,1,0,0,0,0
16553,eric+clapton_118.jpg_0,T,Roboto,0,0,1,0,0,0,0
16554,eric+clapton_118.jpg_0,t,Raleway,1,0,0,0,0,0,0
16555,eric+clapton_118.jpg_0,h,Raleway,1,0,0,0,0,0,0
16556,eric+clapton_118.jpg_0,e,Raleway,1,0,0,0,0,0,0
16557,eric+clapton_118.jpg_0,n,Ubuntu Mono,0,0,0,1,0,0,0
16558,eric+clapton_118.jpg_0,o,Ubuntu Mono,0,0,0,1,0,0,0
16559,eric+clapton_118.jpg_0,t,Ubuntu Mono,0,0,0,1,0,0,0
16560,eric+clapton_118.jpg_0,S,Roboto,0,0,1,0,0,0,0
16561,eric+clapton_118.jpg_0,a,Roboto,0,0,1,0,0,0,0
16562,eric+clapton_118.jpg_0,t,Roboto,0,0,1,0,0,0,0
16563,eric+clapton_118.jpg_0,u,Roboto,0,0,1,0,0,0,0
16564,eric+clapton_118.jpg_0,r,Roboto,0,0,1,0,0,0,0
16565,eric+clapton_118.jpg_0,n,Roboto,0,0,1,0,0,0,0
16566,eric+clapton_118.jpg_0,y,Raleway,1,0,0,0,0,0,0
16567,eric+clapton_118.jpg_0,o,Raleway,1,0,0,0,0,0,0
16568,eric+clapton_118.jpg_0,u,Raleway,1,0,0,0,0,0,0
16569,eric+clapton_118.jpg_0,H,Open Sans,0,1,0,0,0,0,0
16570,eric+clapton_118.jpg_0,i,Open Sans,0,1,0,0,0,0,0
16571,eric+clapton_118.jpg_0,s,Open Sans,0,1,0,0,0,0,0
16572,eric+clapton_118.jpg_0,w,Alex Brush,0,0,0,0,0,1,0
16573,eric+clapton_118.jpg_0,h,Alex Brush,0,0,0,0,0,1,0
16574,eric+clapton_118.jpg_0,y,Alex Brush,0,0,0,0,0,1,0
16575,eric+clapton_118.jpg_0,t,Roboto,0,0,1,0,0,0,0
16576,eric+clapton_118.jpg_0,i,Roboto,0,0,1,0,0,0,0
16577,eric+clapton_118.jpg_0,m,Roboto,0,0,1,0,0,0,0
16578,eric+clapton_118.jpg_0,e,Roboto,0,0,1,0,0,0,0
16579,eric+clapton_118.jpg_1,M,Open Sans,0,1,0,0,0,0,0
16580,eric+clapton_118.jpg_1,a,Open Sans,0,1,0,0,0,0,0
16581,eric+clapton_118.jpg_1,r,Open Sans,0,1,0,0,0,0,0
16582,eric+clapton_118.jpg_1,c,Open Sans,0,1,0,0,0,0,0
16583,eric+clapton_118.jpg_1,t,Ubuntu Mono,0,0,0,1,0,0,0
16584,eric+clapton_118.jpg_1,h,Ubuntu Mono,0,0,0,1,0,0,0
16585,eric+clapton_118.jpg_1,e,Ubuntu Mono,0,0,0,1,0,0,0
16586,eric+clapton_118.jpg_1,o,Ubuntu Mono,0,0,0,1,0,0,0
16587,eric+clapton_118.jpg_1,u,Ubuntu Mono,0,0,0,1,0,0,0
16588,eric+clapton_118.jpg_1,t,Ubuntu Mono,0,0,0,1,0,0,0
16589,eric+clapton_118.jpg_1,D,Ubuntu Mono,0,0,0,1,0,0,0
16590,eric+clapton_118.jpg_1,o,Ubuntu Mono,0,0,0,1,0,0,0
16591,eric+clapton_118.jpg_1,e,Ubuntu Mono,0,0,0,1,0,0,0
16592,eric+clapton_118.jpg_1,s,Ubuntu Mono,0,0,0,1,0,0,0
16593,eric+clapton_118.jpg_1,2,Ubuntu Mono,0,0,0,1,0,0,0
16594,eric+clapton_118.jpg_1,N,Ubuntu Mono,0,0,0,1,0,0,0
16595,eric+clapton_118.jpg_1,D,Ubuntu Mono,0,0,0,1,0,0,0
16596,eric+clapton_118.jpg_1,r,Raleway,1,0,0,0,0,0,0
16597,eric+clapton_118.jpg_1,e,Raleway,1,0,0,0,0,0,0
16598,eric+clapton_118.jpg_1,v,Raleway,1,0,0,0,0,0,0
16599,eric+clapton_118.jpg_1,i,Raleway,1,0,0,0,0,0,0
16600,eric+clapton_118.jpg_1,e,Raleway,1,0,0,0,0,0,0
16601,eric+clapton_118.jpg_1,w,Raleway,1,0,0,0,0,0,0
16602,eric+clapton_118.jpg_1,t,Open Sans,0,1,0,0,0,0,0
16603,eric+clapton_118.jpg_1,h,Open Sans,0,1,0,0,0,0,0
16604,eric+clapton_118.jpg_1,e,Open Sans,0,1,0,0,0,0,0
16605,eric+clapton_118.jpg_1,a,Russo One,0,0,0,0,0,0,1
16606,eric+clapton_118.jpg_1,n,Russo One,0,0,0,0,0,0,1
16607,eric+clapton_118.jpg_1,d,Russo One,0,0,0,0,0,0,1
16608,eric+clapton_118.jpg_1,i,Roboto,0,0,1,0,0,0,0
16609,eric+clapton_118.jpg_1,s,Roboto,0,0,1,0,0,0,0
16610,eric+clapton_118.jpg_1,:,Roboto,0,0,1,0,0,0,0
16611,eric+clapton_118.jpg_1,R,Roboto,0,0,1,0,0,0,0
16612,eric+clapton_118.jpg_1,e,Roboto,0,0,1,0,0,0,0
16613,eric+clapton_118.jpg_1,:,Roboto,0,0,1,0,0,0,0
16614,eric+clapton_118.jpg_1,J,Russo One,0,0,0,0,0,0,1
16615,eric+clapton_118.jpg_1,a,Russo One,0,0,0,0,0,0,1
16616,eric+clapton_118.jpg_1,y,Russo One,0,0,0,0,0,0,1
16617,eric+clapton_22.jpg_0,G,Russo One,0,0,0,0,0,0,1
16618,eric+clapton_22.jpg_0,u,Russo One,0,0,0,0,0,0,1
16619,eric+clapton_22.jpg_0,n,Russo One,0,0,0,0,0,0,1
16620,eric+clapton_22.jpg_0,t,Russo One,0,0,0,0,0,0,1
16621,eric+clapton_22.jpg_0,h,Russo One,0,0,0,0,0,0,1
16622,eric+clapton_22.jpg_0,e,Russo One,0,0,0,0,0,0,1
16623,eric+clapton_22.jpg_0,M,Ubuntu Mono,0,0,0,1,0,0,0
16624,eric+clapton_22.jpg_0,a,Ubuntu Mono,0,0,0,1,0,0,0
16625,eric+clapton_22.jpg_0,x,Ubuntu Mono,0,0,0,1,0,0,0
16626,eric+clapton_22.jpg_0,),Ubuntu Mono,0,0,0,1,0,0,0
16627,eric+clapton_22.jpg_0,i,Alex Brush,0,0,0,0,0,1,0
16628,eric+clapton_22.jpg_0,t,Alex Brush,0,0,0,0,0,1,0
16629,eric+clapton_22.jpg_0,.,Alex Brush,0,0,0,0,0,1,0
16630,eric+clapton_22.jpg_0,a,Alex Brush,0,0,0,0,0,1,0
16631,eric+clapton_22.jpg_0,n,Alex Brush,0,0,0,0,0,1,0
16632,eric+clapton_22.jpg_0,d,Alex Brush,0,0,0,0,0,1,0
16633,eric+clapton_22.jpg_0,1,Alex Brush,0,0,0,0,0,1,0
16634,eric+clapton_22.jpg_0,3,Alex Brush,0,0,0,0,0,1,0
16635,eric+clapton_22.jpg_0,3,Alex Brush,0,0,0,0,0,1,0
16636,eric+clapton_22.jpg_0,f,Open Sans,0,1,0,0,0,0,0
16637,eric+clapton_22.jpg_0,o,Open Sans,0,1,0,0,0,0,0
16638,eric+clapton_22.jpg_0,r,Open Sans,0,1,0,0,0,0,0
16639,eric+clapton_22.jpg_0,s,Roboto,0,0,1,0,0,0,0
16640,eric+clapton_22.jpg_0,e,Roboto,0,0,1,0,0,0,0
16641,eric+clapton_22.jpg_0,l,Roboto,0,0,1,0,0,0,0
16642,eric+clapton_22.jpg_0,f,Roboto,0,0,1,0,0,0,0
16643,eric+clapton_22.jpg_1,h,Roboto,0,0,1,0,0,0,0
16644,eric+clapton_22.jpg_1,a,Roboto,0,0,1,0,0,0,0
16645,eric+clapton_22.jpg_1,v,Roboto,0,0,1,0,0,0,0
16646,eric+clapton_22.jpg_1,e,Roboto,0,0,1,0,0,0,0
16647,eric+clapton_22.jpg_1,y,Russo One,0,0,0,0,0,0,1
16648,eric+clapton_22.jpg_1,o,Russo One,0,0,0,0,0,0,1
16649,eric+clapton_22.jpg_1,u,Russo One,0,0,0,0,0,0,1
16650,eric+clapton_22.jpg_1,r,Russo One,0,0,0,0,0,0,1
16651,eric+clapton_22.jpg_1,f,Ubuntu Mono,0,0,0,1,0,0,0
16652,eric+clapton_22.jpg_1,a,Ubuntu Mono,0,0,0,1,0,0,0
16653,eric+clapton_22.jpg_1,t,Ubuntu Mono,0,0,0,1,0,0,0
16654,eric+clapton_22.jpg_1,I,Russo One,0,0,0,0,0,0,1
16655,eric+clapton_22.jpg_1,',Russo One,0,0,0,0,0,0,1
16656,eric+clapton_22.jpg_1,m,Russo One,0,0,0,0,0,0,1
16657,eric+clapton_22.jpg_1,t,Ubuntu Mono,0,0,0,1,0,0,0
16658,eric+clapton_22.jpg_1,h,Ubuntu Mono,0,0,0,1,0,0,0
16659,eric+clapton_22.jpg_1,e,Ubuntu Mono,0,0,0,1,0,0,0
16660,eric+clapton_22.jpg_1,o,Alex Brush,0,0,0,0,0,1,0
16661,eric+clapton_22.jpg_1,u,Alex Brush,0,0,0,0,0,1,0
16662,eric+clapton_22.jpg_1,t,Alex Brush,0,0,0,0,0,1,0
16663,eric+clapton_22.jpg_1,t,Russo One,0,0,0,0,0,0,1
16664,eric+clapton_22.jpg_1,h,Russo One,0,0,0,0,0,0,1
16665,eric+clapton_22.jpg_1,e,Russo One,0,0,0,0,0,0,1
16666,eric+clapton_28.jpg_0,b,Russo One,0,0,0,0,0,0,1
16667,eric+clapton_28.jpg_0,u,Russo One,0,0,0,0,0,0,1
16668,eric+clapton_28.jpg_0,t,Russo One,0,0,0,0,0,0,1
16669,eric+clapton_28.jpg_0,A,Roboto,0,0,1,0,0,0,0
16670,eric+clapton_28.jpg_0,p,Roboto,0,0,1,0,0,0,0
16671,eric+clapton_28.jpg_0,r,Roboto,0,0,1,0,0,0,0
16672,eric+clapton_28.jpg_0,E,Roboto,0,0,1,0,0,0,0
16673,eric+clapton_28.jpg_0,D,Roboto,0,0,1,0,0,0,0
16674,eric+clapton_28.jpg_0,M,Roboto,0,0,1,0,0,0,0
16675,eric+clapton_28.jpg_1,h,Michroma,0,0,0,0,1,0,0
16676,eric+clapton_28.jpg_1,a,Michroma,0,0,0,0,1,0,0
16677,eric+clapton_28.jpg_1,v,Michroma,0,0,0,0,1,0,0
16678,eric+clapton_28.jpg_1,e,Michroma,0,0,0,0,1,0,0
16679,eric+clapton_28.jpg_1,A,Russo One,0,0,0,0,0,0,1
16680,eric+clapton_28.jpg_1,l,Russo One,0,0,0,0,0,0,1
16681,eric+clapton_28.jpg_1,l,Russo One,0,0,0,0,0,0,1
16682,eric+clapton_28.jpg_1,L,Alex Brush,0,0,0,0,0,1,0
16683,eric+clapton_28.jpg_1,u,Alex Brush,0,0,0,0,0,1,0
16684,eric+clapton_28.jpg_1,),Alex Brush,0,0,0,0,0,1,0
16685,eric+clapton_28.jpg_1,f,Roboto,0,0,1,0,0,0,0
16686,eric+clapton_28.jpg_1,i,Roboto,0,0,1,0,0,0,0
16687,eric+clapton_28.jpg_1,r,Roboto,0,0,1,0,0,0,0
16688,eric+clapton_28.jpg_1,c,Open Sans,0,1,0,0,0,0,0
16689,eric+clapton_28.jpg_1,a,Open Sans,0,1,0,0,0,0,0
16690,eric+clapton_28.jpg_1,n,Open Sans,0,1,0,0,0,0,0
16691,eric+clapton_34.jpg_0,L,Ubuntu Mono,0,0,0,1,0,0,0
16692,eric+clapton_34.jpg_0,e,Ubuntu Mono,0,0,0,1,0,0,0
16693,eric+clapton_34.jpg_0,w,Ubuntu Mono,0,0,0,1,0,0,0
16694,eric+clapton_34.jpg_0,i,Ubuntu Mono,0,0,0,1,0,0,0
16695,eric+clapton_34.jpg_0,s,Ubuntu Mono,0,0,0,1,0,0,0
16696,eric+clapton_34.jpg_0,y,Alex Brush,0,0,0,0,0,1,0
16697,eric+clapton_34.jpg_0,o,Alex Brush,0,0,0,0,0,1,0
16698,eric+clapton_34.jpg_0,u,Alex Brush,0,0,0,0,0,1,0
16699,eric+clapton_34.jpg_0,a,Ubuntu Mono,0,0,0,1,0,0,0
16700,eric+clapton_34.jpg_0,n,Ubuntu Mono,0,0,0,1,0,0,0
16701,eric+clapton_34.jpg_0,d,Ubuntu Mono,0,0,0,1,0,0,0
16702,eric+clapton_34.jpg_0,h,Michroma,0,0,0,0,1,0,0
16703,eric+clapton_34.jpg_0,a,Michroma,0,0,0,0,1,0,0
16704,eric+clapton_34.jpg_0,d,Michroma,0,0,0,0,1,0,0
16705,eric+clapton_34.jpg_0,t,Ubuntu Mono,0,0,0,1,0,0,0
16706,eric+clapton_34.jpg_0,h,Ubuntu Mono,0,0,0,1,0,0,0
16707,eric+clapton_34.jpg_0,o,Ubuntu Mono,0,0,0,1,0,0,0
16708,eric+clapton_34.jpg_0,s,Ubuntu Mono,0,0,0,1,0,0,0
16709,eric+clapton_34.jpg_0,e,Ubuntu Mono,0,0,0,1,0,0,0
16710,eric+clapton_34.jpg_0,p,Open Sans,0,1,0,0,0,0,0
16711,eric+clapton_34.jpg_0,o,Open Sans,0,1,0,0,0,0,0
16712,eric+clapton_34.jpg_0,i,Open Sans,0,1,0,0,0,0,0
16713,eric+clapton_34.jpg_0,n,Open Sans,0,1,0,0,0,0,0
16714,eric+clapton_34.jpg_0,t,Open Sans,0,1,0,0,0,0,0
16715,eric+clapton_34.jpg_0,d,Open Sans,0,1,0,0,0,0,0
16716,eric+clapton_34.jpg_0,o,Open Sans,0,1,0,0,0,0,0
16717,eric+clapton_34.jpg_0,e,Open Sans,0,1,0,0,0,0,0
16718,eric+clapton_34.jpg_0,s,Open Sans,0,1,0,0,0,0,0
16719,eric+clapton_34.jpg_0,A,Roboto,0,0,1,0,0,0,0
16720,eric+clapton_34.jpg_0,p,Roboto,0,0,1,0,0,0,0
16721,eric+clapton_34.jpg_0,p,Roboto,0,0,1,0,0,0,0
